num_col_1             , num_col_2              , num_col_3             , num_col_4             , num_col_5              , num_col_6             , num_col_7              , num_col_8             , cat_col_1, cat_col_2, target_column
-0.7655714402686913   , 1.6340587929692962     , 2.350797800703592     , 2.225021776333735     , 3.6113689312522865     , 0.3446773570856145    , 0.8958648750647074     , 0.6967774730882607    , C        , Y        ,             0
1.785565929662987     , -0.6204142970476503    , 4.129645933853606     , 2.2349165889722618    , 0.16437401566314824    , -0.28075561899457957  , -0.1682793096416988    , -3.824665130820894    , B        , X        ,             0
-1.0253724493565368   , -3.808894842995387     , 0.3319334712562765    , 3.3176008710508063    , 1.611008113365389      , -0.31323286142710416  , -1.0229740491396708    , -2.8330000936770117   , A        , X        ,             1
3.1378084796263166    , 2.1050166667441252     , -0.12532021032318907  , -1.1895361207757447   , 1.8114366301119422     , -0.006485926561141235 , 0.8523023460218278     , -1.4307431639542632   , C        , Z        ,             1
3.4150898283871056    , 1.1898097872137634     , -0.38608436346325226  , -0.23159822706333008  , 2.439816890680796      , -1.0755005921107856   , -0.6718435953043587    , -2.9750869304826693   , A        , Z        ,             1
1.3654392220561293    , -0.02870743553905919   , 0.48108772073423944   , -0.39890017781901443  , -0.6989676359867989    , 1.7690138111619698    , -0.023510080197856498  , -1.3786584574109981   , A        , Z        ,             0
3.101158131116785     , 0.4223538450782035     , 0.7808540447298487    , 0.06994370657570687   , -0.42362021952547835   , -0.551551396562557    , -2.929131673683492     , -3.8474677748849033   , A        , X        ,             0
0.8246967770827613    , 0.8147118337786553     , 3.861327530018478     , 2.693173940955349     , 2.467917294558484      , -1.9104120573712573   , 0.1406507410843405     , -2.0523756616183606   , A        , X        ,             0
1.9827194328416613    , 0.24846986559595075    , 0.699380410714999     , 0.002982146466611122  , -0.041805694884020306  , 2.0296201435726258    , -0.8937999301276814    , -2.2707950597002045   , B        , Y        ,             0
-0.30722832682667733  , -1.5201739851299028    , 6.003639725474825     , 5.730865435939098     , 2.941620710497147      , -0.07013519220423442  , -0.7486576654326547    , -3.989203464057095    , C        , Y        ,             0
2.394028721697574     , 1.0901677233680895     , 0.4723224408750798    , -0.5272690324248059   , 0.16487571227427655    , -0.008336340398214298 , -0.8670634398147307    , -1.9554017451241241   , C        , Y        ,             0
-0.3177102586690044   , -3.4177766571196577    , -0.2635612921189987   , 1.1152903869861683    , -1.950406456846385     , 0.9453830454756692    , -1.8630480860628873    , -2.5061251708161696   , A        , Y        ,             0
-0.5934968055204068   , -2.3588357318119293    , -0.8823783245867056   , 2.043634532016619     , 1.0892376303568647     , -0.2616609514977599   , -2.5935821959609404    , -2.074108036897416    , C        , Y        ,             1
0.7566682445647074    , -0.22538317658041274   , 0.5312348232739774    , 0.10264888158809889   , -0.1595502523126534    , 0.3008197551097297    , 0.10156199571733482    , -1.0372436195116155   , C        , Y        ,             0
0.674472644864796     , 2.37630934210274       , 2.026410094857482     , 0.7014292311364942    , 1.897255424450846      , -0.6946403535602458   , 0.16439742099549637    , 0.1317658183004375    , B        , X        ,             1
0.05691615578398024   , -0.7996888949016809    , -1.6411613770780815   , -0.7507687156290831   , -0.43560883989423604   , -1.0379629669467632   , 0.017650686923165182   , 0.012931360493487958  , C        , Z        ,             0
2.4284187001050195    , 1.9358265237449128     , -0.2624646425755104   , -1.7396066550345906   , 0.7962448600234002     , 0.5542022427020344    , 1.6798932344182163     , -0.33094603221136126  , C        , X        ,             1
1.521235033434393     , 2.326144600715698      , -1.145537169847928    , -2.2726933290660556   , 1.0767907944850041     , -1.2974160958851177   , 2.4967371212256966     , 1.393829844651293     , B        , Y        ,             1
0.4269577710257586    , 0.7764952206894595     , -4.132583708630582    , -2.0016951934756606   , 2.275073177202545      , 0.2917268751950944    , 1.3959550899309598     , 1.6937857298564325    , B        , Y        ,             1
-1.2199883387308266   , 0.5447445927905141     , 1.940343458274847     , 2.030716804847284     , 0.5075456292411494     , 0.6375312865437912    , -2.4214013559385252    , -0.020676265393755867 , B        , X        ,             1
2.0527847930517873    , 1.3668092080535321     , -0.8962382217613882   , -2.731245292536665    , -0.712300826961547     , -0.12438601348721506  , 2.6305896801773896     , 0.45871351160641677   , A        , X        ,             1
1.136294530926342     , -0.14102659396616768   , 2.8171047000931138    , 1.5654539109343073    , 0.1527679655391142     , -0.4483475146133144   , -0.5947685064530925    , -2.476511112304279    , D        , Z        ,             0
-1.2607263915957265   , -0.0029310842092846734 , -2.7843666297546763   , -1.4552538049829418   , 0.41176616979723446    , -0.22046460292665385  , 1.6110072451125874     , 2.6908572830225905    , C        , Y        ,             1
2.378850821800686     , 3.701225270289866      , 0.253993618305272     , -1.3988679929609462   , 1.8521062973754208     , -0.4514462680320317   , 0.3818476133459765     , 0.26164797292809383   , A        , X        ,             0
-1.4756832176395376   , -0.3928498212953231    , 1.4925190901901506    , 1.963737557909201     , 0.5495222117975205     , 1.1112140011972298    , -1.1689946624906962    , 0.06060059897262696   , C        , Y        ,             1
-2.404197863489921    , 0.36028943850754047    , -2.6831967831172063   , -0.29573521337953945  , 1.994020334733085      , 1.2517977748582199    , 0.8426435920032809     , 3.4499076124304295    , D        , Y        ,             1
1.7517119272018182    , -0.23751373146972088   , -2.4094161305026636   , -2.4532053855018394   , -0.7570503434754621    , 0.5193246457547104    , 1.5868189027374127     , -0.30587413766447713  , D        , X        ,             1
-0.37362233384285126  , 1.3616275193221272     , 0.12489432227541242   , 0.364657354893371     , 1.2844012008214791     , 0.7969086524732054    , -0.7758501527975024    , 0.8564973362582227    , C        , Y        ,             0
-1.4959694622138717   , -1.4315374054225352    , 0.1564948332578442    , 2.034527086174855     , 0.8537280302180456     , -0.41871147233443645  , -1.7186664034682528    , -0.5023835314805712   , D        , Z        ,             1
0.8835380608009762    , 1.048478611779136      , -0.07463681817454382  , -0.7510381685366659   , -0.6224543704609171    , 0.04408967330156385   , -1.1120710913430838    , -0.23807126087890426  , A        , Z        ,             0
1.2282129431326143    , 1.473677806549694      , 0.43852193113099047   , -1.1907118574913373   , -0.2890134010677794    , 1.315542699495368     , 1.0224410010586955     , 0.22169305898739222   , B        , Z        ,             0
2.0145925053389293    , 0.8013609748219348     , 1.7712450591564504    , 0.938595966242631     , 0.5664319488894848     , 1.7975486101357747    , -2.0405401302863164    , -2.772815478124222    , C        , X        ,             0
0.3511838479763989    , -1.660712927543927     , 2.15744724425942      , 0.9184397213150528    , -2.549847169783668     , -0.6582487607256006   , -1.054032616106063     , -2.2495679549583776   , D        , X        ,             0
1.7668770994472207    , -1.2389898222539184    , 1.7238781984665208    , 0.7994100276876656    , -1.4759871108725158    , -2.014481692246362    , -1.5532686878471293    , -3.5268245374388787   , D        , Y        ,             0
-0.2327625898981105   , 0.5922326405813678     , 1.4601497521694125    , 1.393053794374166     , 1.2530567978117262     , -0.729314253162683    , -0.7227181934750376    , -0.3532556595253772   , D        , Z        ,             0
1.402361961694814     , 1.6326087166843215     , 1.1184280782325449    , 0.35196812283102674   , 1.0957690844339891     , -0.27527051541435205  , -1.1528577391836443    , -1.0988681229711326   , D        , Y        ,             0
2.220529489511753     , 1.5609643594025269     , -1.0908996019396255   , -1.1533832044025454   , 1.9164040891145397     , -0.40206839052621524  , 0.7554688602976787     , -0.6743926889733838   , C        , Z        ,             1
1.8771996960887414    , 2.204288140558125      , -0.4910591601301646   , -0.9054952256879816   , 1.0563677773474853     , 0.4697662659008324    , -1.2569141902212848    , -0.5432344626602601   , D        , Y        ,             0
1.436039993308425     , 2.041485128645827      , -0.023369344862622876 , 0.09859823581332502   , 2.165858522218077      , -0.6048874476970979   , -1.3164703227574153    , -0.6749993558615158   , A        , Z        ,             0
-2.134738245428308    , -0.5330867885964622    , 0.8231161513955019    , 1.5611808865309569    , 0.5747625573878659     , -0.7258016546488983   , -0.17192512691147854   , 1.1624702200573531    , C        , X        ,             1
2.00961951743389      , 0.01751014957253938    , 1.8225917245248127    , 0.9934418284351726    , 0.6898086044486649     , 0.1889199101678737    , -0.5882400964432706    , -2.9459166567461494   , D        , Y        ,             0
1.1757695265769774    , 1.2627500719804226     , 1.846387565812477     , -0.8421274664664301   , -1.8003077529599254    , 0.10105337278042066   , 0.2709468208205579     , -0.3371638668277569   , D        , Y        ,             0
0.311556341723056     , 0.33224978989325504    , 0.5010605236860355    , -1.1966185267469278   , -2.564714580409949     , 0.0016074005816824103 , -0.0920325135272585    , 0.2988679797052979    , D        , Y        ,             0
-1.1603435253513172   , 0.8107230465035242     , -1.370370528104603    , -0.12691188150149643  , 1.5985367055708415     , -1.177753467140283    , 0.2434384940557346     , 2.0048136899017903    , B        , Y        ,             1
1.226135333444748     , -0.21597793841549173   , 3.2904214089270623    , 1.1529897621979008    , -1.4316759191343253    , -0.39802728210559774  , -0.9348544674208781    , -2.5693232686527514   , A        , Z        ,             0
-2.344811110078283    , -2.1071430959402333    , 1.2223616574050125    , 2.6659935584757593    , 0.4616551065250609     , 0.07494989685469926   , -0.6899974024590387    , -0.17554758281580182  , C        , Y        ,             1
-1.2251885333259391   , 0.04572715279764017    , -1.6740509292583683   , -1.5336533452147656   , -0.6978712448492701    , 0.34561511406753115   , 1.993723225290955      , 2.655640462263088     , C        , X        ,             1
0.4163659424330154    , 2.832194874759339      , 1.2307595809615444    , 0.25920388409881523   , 2.7661390698624286     , 0.3878464155411534    , 1.1762043356450729     , 1.186658839665845     , D        , X        ,             0
-3.0589312951195735   , -1.683064149504392     , 1.2584750818869594    , 2.4494317808345833    , -0.13470312967317266   , 1.3310483493190215    , -0.9799629206979228    , 0.8693592916059274    , B        , Y        ,             1
0.8741854192243438    , 1.8329991288313296     , 0.30916264720068265   , 0.24130081774721165   , 1.8331022052523562     , -0.3221450731901949   , -0.9125035168684312    , -0.21038615447492479  , A        , X        ,             0
-2.0722220689952104   , -0.17603981249693712   , 1.4544576526045954    , 1.872645092740559     , 0.007537227606950525   , -1.4654459307213026   , -1.7097602954532514    , 0.7588656704510924    , B        , Y        ,             1
-0.029768707321103482 , 0.12742029423477552    , 0.24169028363427147   , -0.41060716144103565  , -0.4863209782216532    , -0.5285516461525976   , 0.8949615957062043     , 0.4463718059623125    , C        , X        ,             0
